0.000000,2093.680062
0.500751,2094.010062
1.001502,2094.240062
1.502253,2094.600062
2.003005,2094.890062
2.503756,2095.090062
3.004507,2095.040062
3.505258,2094.990062
4.006009,2095.010062
4.506760,2094.520062
5.007511,2095.010062
5.508262,2095.470062
6.009014,2095.400062
6.509765,2095.920062
7.010516,2096.190062
7.511267,2096.290062
8.012018,2096.450062
8.512769,2096.860062
9.013520,2097.240063
9.514271,2097.490063
10.015023,2097.700063
10.515774,2097.510063
11.016525,2098.110063
11.517276,2098.050063
12.018027,2098.240063
12.518778,2098.760063
13.019529,2098.930063
13.520280,2099.630063
14.021032,2099.460063
14.521783,2099.750063
15.022534,2100.270063
15.523285,2100.460063
16.024036,2100.370063
16.524787,2100.070063
17.025538,2100.680063
17.526289,2100.120063
18.027041,2100.160063
18.527792,2100.970063
19.028543,2101.460063
19.529294,2101.840063
20.030045,2101.800063
20.530796,2101.720063
21.031547,2101.730063
21.532298,2101.970063
22.033050,2102.240063
22.533801,2103.030063
23.034552,2103.380063
23.535303,2103.250063
24.036054,2103.120063
24.536805,2103.130063
25.037556,2103.650063
25.538307,2103.790063
26.039059,2103.650063
26.539810,2104.020063
27.040561,2104.240063
27.541312,2104.540063
28.042063,2104.860063
28.542814,2105.270063
29.043565,2105.340063
29.544316,2105.060063
30.045068,2105.180063
30.545819,2105.380063
31.046570,2105.580063
31.547321,2105.530063
32.048072,2105.670063
32.548823,2106.050063
33.049574,2107.130063
33.550325,2107.820063
34.051077,2107.550063
34.551828,2107.290063
35.052579,2107.700063
35.553330,2108.090063
36.054081,2107.960063
36.554832,2107.940063
37.055583,2108.300063
37.556335,2108.600063
38.057086,2108.430063
38.557837,2108.380063
39.058588,2108.530063
39.559339,2109.190063
40.060090,2110.120063
40.560841,2110.310063
41.061592,2110.040063
41.562344,2109.750063
42.063095,2109.550063
42.563846,2109.860063
43.064597,2110.670063
43.565348,2110.970063
44.066099,2110.720063
44.566850,2111.180063
45.067601,2111.620063
45.568353,2111.400063
46.069104,2111.640063
46.569855,2111.420063
47.070606,2111.640063
47.571357,2112.260063
48.072108,2112.580063
48.572859,2112.600063
49.073610,2112.640063
49.574362,2113.250063
50.075113,2113.560063
50.575864,2113.670063
51.076615,2113.110063
51.577366,2113.250063
52.078117,2113.630063
52.578868,2113.800063
53.079619,2114.590063
53.580371,2115.020063
54.081122,2114.900063
54.581873,2114.780063
55.082624,2114.960063
55.583375,2115.340063
56.084126,2115.820063
56.584877,2115.790063
57.085628,2115.760063
57.586380,2116.410063
58.087131,2116.460063
58.587882,2115.930063
59.088633,2115.800063
59.589384,2116.050063
60.090135,2116.740063
60.590886,2117.170063
61.091637,2117.130063
61.592389,2117.020063
62.093140,2117.070063
62.593891,2117.170063
63.094642,2117.890063
63.595393,2118.020063
64.096144,2118.520063
64.596895,2118.740063
65.097646,2117.790063
65.598398,2118.330063
66.099149,2118.870063
66.599900,2118.100063
67.100651,2118.410063
67.601402,2119.170063
68.102153,2118.860063
68.602904,2119.240063
69.103655,2120.390063
69.604407,2120.260063
70.105158,2120.370063
70.605909,2120.500063
71.106660,2120.220063
71.607411,2120.510063
72.108162,2120.670063
72.608913,2121.330063
73.109664,2121.720063
73.610416,2121.660063
74.111167,2121.620063
74.611918,2122.270063
75.112669,2122.560063
75.613420,2122.050063
76.114171,2122.210063
76.614922,2122.330063
77.115674,2122.300063
77.616425,2122.560063
78.117176,2123.000063
78.617927,2123.630063
79.118678,2124.310063
79.619429,2124.470063
80.120180,2124.220063
80.620931,2123.850063
81.121683,2124.090063
81.622434,2125.150063
82.123185,2125.870063
82.623936,2125.700063
83.124687,2125.470063
83.625438,2125.400063
84.126189,2125.390063
84.626940,2125.970063
85.127692,2126.530063
85.628443,2127.060063
86.129194,2127.160063
86.629945,2127.600063
87.130696,2127.690063
87.631447,2127.310063
88.132198,2127.650063
88.632949,2127.620063
89.133701,2127.440063
89.634452,2127.600063
90.135203,2128.200063
90.635954,2128.630063
91.136705,2129.010063
91.637456,2128.930063
92.138207,2128.580063
92.638958,2128.440063
93.139710,2128.460063
93.640461,2129.200063
94.141212,2129.420063
94.641963,2129.710063
95.142714,2129.780063
95.643465,2129.690063
96.144216,2129.820063
96.644967,2130.210063
97.145719,2130.690063
97.646470,2130.660063
98.147221,2131.220064
98.647972,2131.330064
99.148723,2131.570064
99.649474,2132.390064
100.150225,2132.500064
100.650976,2132.400064
101.151728,2132.490064
101.652479,2132.810064
102.153230,2133.160064
102.653981,2133.030064
103.154732,2133.010064
103.655483,2132.950064
104.156234,2132.840064
104.656985,2133.300064
105.157737,2134.070064
105.658488,2133.880064
106.159239,2134.060064
106.659990,2134.740064
107.160741,2134.760064
107.661492,2135.090064
108.162243,2135.710064
108.662994,2135.650064
109.163746,2135.460064
109.664497,2135.480064
110.165248,2135.360064
110.665999,2136.010064
111.166750,2136.560064
111.667501,2137.080064
112.168252,2137.480064
112.669004,2137.890064
113.169755,2138.040064
113.670506,2138.040064
114.171257,2138.200064
114.672008,2138.280064
115.172759,2138.740064
115.673510,2138.920064
116.174261,2139.030064
116.675013,2138.800064
117.175764,2138.890064
117.676515,2139.380064
118.177266,2139.330064
118.678017,2139.650064
119.178768,2140.140064
119.679519,2140.560064
120.180270,2140.740064
120.681022,2141.020064
121.181773,2141.310064
121.682524,2141.280064
122.183275,2141.840064
122.684026,2141.920064
123.184777,2142.490064
123.685528,2142.660064
124.186279,2142.610064
124.687031,2143.120064
125.187782,2143.350064
125.688533,2143.510064
126.189284,2143.570064
126.690035,2144.200064
