0.000000,18846.300281
1.000000,18666.700278
2.000000,18879.300281
3.000000,19196.000286
4.000000,19204.800286
5.000000,19121.500285
6.000000,19026.300284
7.000000,18896.400282
8.000000,18847.600281
9.000000,18859.300281
10.000000,18813.600280
11.000000,18680.900278
12.000000,18595.800277
13.000000,18569.800277
14.000000,18501.600276
15.000000,18490.200276
16.000000,18587.000277
17.000000,18672.500278
18.000000,18711.200279
19.000000,18754.900279
20.000000,18792.800280
21.000000,18735.500279
22.000000,18535.900276
23.000000,18346.400273
24.000000,18355.400274
25.000000,18511.200276
26.000000,18748.900279
27.000000,19002.900283
28.000000,19009.400283
29.000000,18911.800282
30.000000,18857.200281
31.000000,18837.200281
32.000000,19000.900283
33.000000,19028.000284
34.000000,18837.800281
35.000000,18723.400279
36.000000,18753.800279
37.000000,18915.700282
38.000000,18950.500282
39.000000,18841.800281
40.000000,18708.500279
41.000000,18608.100277
42.000000,18590.900277
43.000000,18568.000277
44.000000,18551.800276
45.000000,18529.500276
46.000000,18533.700276
47.000000,18659.500278
48.000000,18870.000281
49.000000,18976.500283
50.000000,18964.700283
51.000000,18971.100283
52.000000,19070.000284
53.000000,19100.300285
54.000000,18954.700282
55.000000,18801.500280
56.000000,18777.300280
57.000000,18797.500280
58.000000,18751.100279
59.000000,18745.200279
60.000000,18833.100281
61.000000,18881.300281
62.000000,18793.200280
63.000000,18692.800279
64.000000,18719.300279
65.000000,18801.400280
66.000000,18911.800282
67.000000,19046.400284
68.000000,18955.200282
69.000000,18835.000281
70.000000,18948.900282
71.000000,18974.600283
72.000000,18836.900281
73.000000,18711.700279
74.000000,18779.500280
75.000000,18939.800282
76.000000,18934.100282
77.000000,18839.200281
78.000000,18890.700281
79.000000,18979.700283
80.000000,18849.500281
81.000000,18681.900278
82.000000,18731.200279
83.000000,18821.400280
84.000000,18790.700280
85.000000,18695.100279
86.000000,18578.000277
87.000000,18620.700277
88.000000,18765.200280
89.000000,18740.800279
90.000000,18609.300277
91.000000,18557.500277
92.000000,18598.000277
93.000000,18630.900278
94.000000,18579.200277
95.000000,18491.800276
96.000000,18452.600275
97.000000,18498.000276
98.000000,18617.800277
99.000000,18654.200278
100.000000,18558.100277
101.000000,18518.300276
102.000000,18667.200278
103.000000,18839.200281
104.000000,18907.000282
105.000000,18965.200283
106.000000,19006.300283
107.000000,18989.000283
108.000000,18962.100283
109.000000,18994.500283
110.000000,18989.700283
111.000000,18971.100283
112.000000,19044.700284
113.000000,19055.300284
114.000000,18972.400283
115.000000,18823.000280
116.000000,18672.100278
117.000000,18615.700277
118.000000,18614.000277
119.000000,18636.100278
120.000000,18692.600279
121.000000,18817.900280
122.000000,18985.500283
123.000000,19109.500285
124.000000,19213.500286
125.000000,19247.200287
126.000000,19163.700286
127.000000,18971.500283
128.000000,18840.700281
129.000000,18885.000281
130.000000,18863.900281
131.000000,18762.300280
132.000000,18654.100278
133.000000,18596.600277
134.000000,18656.900278
135.000000,18775.000280
136.000000,18764.300280
137.000000,18659.900278
138.000000,18635.100278
139.000000,18601.500277
140.000000,18620.600277
141.000000,18667.500278
142.000000,18644.700278
143.000000,18638.700278
144.000000,18647.700278
145.000000,18650.000278
146.000000,18613.400277
147.000000,18692.600279
148.000000,18836.300281
149.000000,18772.000280
150.000000,18598.900277
151.000000,18514.200276
152.000000,18550.800276
153.000000,18632.300278
154.000000,18674.800278
155.000000,18687.100278
156.000000,18786.100280
157.000000,18912.100282
158.000000,18912.700282
159.000000,18753.600279
160.000000,18587.900277
161.000000,18570.800277
162.000000,18587.700277
163.000000,18627.000278
164.000000,18648.100278
165.000000,18595.400277
166.000000,18634.700278
167.000000,18762.600280
168.000000,18898.200282
169.000000,19001.600283
170.000000,19018.500283
171.000000,18989.700283
172.000000,18981.200283
173.000000,19009.500283
174.000000,18958.600283
175.000000,18917.900282
176.000000,19021.200283
177.000000,19002.600283
178.000000,18866.600281
179.000000,18755.500279
180.000000,18655.100278
181.000000,18654.700278
182.000000,18657.100278
183.000000,18757.300280
184.000000,19059.800284
185.000000,19252.900287
186.000000,19162.400286
187.000000,19007.000283
188.000000,19087.300284
189.000000,19089.400284
190.000000,18897.900282
191.000000,18676.500278
192.000000,18526.300276
193.000000,18597.100277
194.000000,18707.300279
195.000000,18705.300279
196.000000,18664.600278
197.000000,18635.100278
198.000000,18655.700278
199.000000,18630.200278
200.000000,18634.600278
201.000000,18716.400279
202.000000,18748.100279
203.000000,18739.500279
204.000000,18796.600280
205.000000,18867.000281
206.000000,18813.800280
207.000000,18709.200279
208.000000,18718.500279
209.000000,18867.800281
210.000000,18951.200282
211.000000,18873.700281
212.000000,18745.500279
213.000000,18663.200278
214.000000,18691.900279
215.000000,18723.600279
216.000000,18671.800278
217.000000,18634.400278
218.000000,18574.500277
219.000000,18482.600275
220.000000,18404.100274
221.000000,18338.900273
222.000000,18443.600275
223.000000,18672.400278
224.000000,18864.100281
225.000000,18963.000283
226.000000,19015.700283
227.000000,19060.000284
228.000000,19017.000283
229.000000,19020.800283
230.000000,19069.700284
231.000000,19063.500284
232.000000,19033.300284
233.000000,18957.600282
234.000000,18861.800281
235.000000,18764.500280
236.000000,18632.900278
237.000000,18558.200277
238.000000,18843.700281
239.000000,19241.400287
240.000000,19300.600288
241.000000,19219.500286
242.000000,19157.300285
243.000000,19140.500285
244.000000,19107.400285
245.000000,19058.800284
246.000000,19046.700284
247.000000,19024.900283
248.000000,18942.700282
249.000000,18786.500280
250.000000,18622.900278
251.000000,18529.600276
252.000000,18544.000276
253.000000,18688.300278
