0.000000,20876.100311
1.000000,20818.300310
2.000000,20620.200307
3.000000,20368.000304
4.000000,20220.800301
5.000000,20254.300302
6.000000,20341.300303
7.000000,20383.800304
8.000000,20431.000304
9.000000,20519.200306
10.000000,20574.300307
11.000000,20538.300306
12.000000,20473.900305
13.000000,20447.100305
14.000000,20492.100305
15.000000,20504.800306
16.000000,20452.800305
17.000000,20469.200305
18.000000,20518.900306
19.000000,20557.400306
20.000000,20521.600306
21.000000,20439.100305
22.000000,20372.300304
23.000000,20318.700303
24.000000,20375.600304
25.000000,20501.700305
26.000000,20620.900307
27.000000,20645.300308
28.000000,20582.100307
29.000000,20560.400306
30.000000,20681.800308
31.000000,21021.500313
32.000000,21196.800316
33.000000,21073.600314
34.000000,20855.200311
35.000000,20530.500306
36.000000,20208.100301
37.000000,20013.400298
38.000000,19994.200298
39.000000,20218.600301
40.000000,20588.000307
41.000000,20712.800309
42.000000,20585.800307
43.000000,20453.400305
44.000000,20521.600306
45.000000,20849.000311
46.000000,21081.900314
47.000000,20973.000313
48.000000,20620.600307
49.000000,20289.200302
50.000000,20146.400300
51.000000,20127.600300
52.000000,20130.900300
53.000000,20230.900301
54.000000,20342.300303
55.000000,20329.600303
56.000000,20330.300303
57.000000,20351.800303
58.000000,20481.000305
59.000000,20762.000309
60.000000,20926.300312
61.000000,20964.000312
62.000000,20967.100312
63.000000,20861.100311
64.000000,20703.300309
65.000000,20628.300307
66.000000,20471.100305
67.000000,20272.000302
68.000000,20253.300302
69.000000,20267.800302
70.000000,20233.400302
71.000000,20290.500302
72.000000,20464.100305
73.000000,20608.300307
74.000000,20649.300308
75.000000,20651.200308
76.000000,20664.500308
77.000000,20798.800310
78.000000,20854.800311
79.000000,20588.700307
80.000000,20341.800303
81.000000,20562.000306
82.000000,20982.500313
83.000000,21044.800314
84.000000,20828.300310
85.000000,20575.000307
86.000000,20423.600304
87.000000,20241.400302
88.000000,20113.700300
89.000000,20171.000301
90.000000,20258.500302
91.000000,20345.400303
92.000000,20418.200304
93.000000,20390.400304
94.000000,20352.500303
95.000000,20374.400304
96.000000,20431.300304
97.000000,20509.500306
98.000000,20597.900307
99.000000,20589.100307
100.000000,20607.500307
101.000000,20750.000309
102.000000,20807.600310
103.000000,20802.800310
104.000000,20789.000310
105.000000,20758.900309
106.000000,20642.500308
107.000000,20497.700305
108.000000,20487.400305
109.000000,20550.300306
110.000000,20511.100306
111.000000,20458.100305
112.000000,20573.000307
113.000000,20662.200308
114.000000,20562.100306
115.000000,20391.700304
116.000000,20391.700304
117.000000,20496.900305
118.000000,20454.600305
119.000000,20383.700304
120.000000,20413.100304
121.000000,20511.600306
122.000000,20532.900306
123.000000,20397.000304
124.000000,20358.400303
125.000000,20562.100306
126.000000,20692.300308
127.000000,20643.700308
128.000000,20620.500307
129.000000,20717.200309
130.000000,20771.900310
131.000000,20759.500309
132.000000,20750.000309
133.000000,20846.000311
134.000000,20917.000312
135.000000,20672.200308
136.000000,20556.100306
137.000000,20610.300307
138.000000,20671.100308
139.000000,20841.500311
140.000000,20820.700310
141.000000,20751.700309
142.000000,20855.600311
143.000000,20822.900310
144.000000,20616.700307
145.000000,20545.600306
146.000000,20652.000308
147.000000,20699.100308
148.000000,20658.300308
149.000000,20601.800307
150.000000,20544.500306
151.000000,20607.700307
152.000000,20656.100308
153.000000,20647.600308
154.000000,20777.700310
155.000000,20830.800310
156.000000,20794.300310
157.000000,20847.500311
158.000000,20848.400311
159.000000,20835.600310
160.000000,20907.800312
161.000000,20834.500310
162.000000,20709.300309
163.000000,20745.500309
164.000000,20741.700309
165.000000,20689.900308
166.000000,20638.700308
167.000000,20605.500307
168.000000,20549.300306
169.000000,20370.800304
170.000000,20288.600302
171.000000,20387.100304
172.000000,20450.000305
173.000000,20471.200305
174.000000,20650.200308
175.000000,20792.600310
176.000000,20734.200309
177.000000,20728.100309
178.000000,20733.200309
179.000000,20625.400307
180.000000,20484.200305
181.000000,20405.700304
182.000000,20336.400303
183.000000,20204.400301
184.000000,20107.900300
185.000000,20127.000300
186.000000,20334.000303
187.000000,20595.900307
188.000000,20749.700309
189.000000,20842.700311
190.000000,20881.900311
191.000000,20938.000312
192.000000,20938.000312
193.000000,20700.100308
194.000000,20418.000304
195.000000,20315.800303
196.000000,20264.000302
197.000000,20299.000302
198.000000,20487.500305
199.000000,20606.000307
200.000000,20712.100309
201.000000,20731.800309
202.000000,20645.700308
203.000000,20679.100308
204.000000,20625.000307
205.000000,20491.400305
206.000000,20502.200306
207.000000,20585.600307
208.000000,20657.800308
